mS#id	mS#node	C#n2v-0	C#n2v-1	C#n2v-2	C#n2v-3	C#n2v-4	C#n2v-5	C#n2v-6	C#n2v-7	C#n2v-8	C#n2v-9	C#n2v-10	C#n2v-11	C#n2v-12	C#n2v-13	C#n2v-14	C#n2v-15	C#n2v-16	C#n2v-17	C#n2v-18	C#n2v-19	C#n2v-20	C#n2v-21	C#n2v-22	C#n2v-23	C#n2v-24	C#n2v-25	C#n2v-26	C#n2v-27	C#n2v-28	C#n2v-29	C#n2v-30	C#n2v-31	cD#class
272	java.awt.geom.RoundRectIterator	0.18056329	-0.09931447	-0.09875975	0.31959814	0.5191989	-0.43033767	0.36007145	0.13319026	-0.49645317	0.028005106	-0.5972044	-0.031520627	0.014585635	-0.096552774	-0.06547153	0.06738238	0.33660087	0.5317416	0.6097332	0.07420879	0.6058859	0.4828926	0.281622	-0.014670541	-0.30124843	-0.38615817	-0.37864438	-0.22977445	0.4017054	-0.1002607	0.27916604	-0.112357244	9
273	java.awt.geom.RoundRectangle2D	0.23250543	-0.012314605	0.18492357	-0.021435177	0.5618878	-0.38346893	0.5866322	0.4277388	-0.44291654	0.25531164	0.055481497	-0.09627857	-0.112976514	-0.33653355	-0.14651516	0.40173963	0.67156285	0.7809686	0.4342491	-0.16274887	0.4718427	0.55160165	0.3659144	0.3810672	0.028520161	-0.43731314	-0.6199021	-0.260779	0.35401067	0.081186816	0.3108964	0.25366956	9
274	java.awt.im.InputContext	-0.43380895	-0.5799238	0.25977638	0.008957847	-0.13565175	-0.20623179	0.25871855	-0.3328365	0.072999686	-0.019814141	0.39271295	-0.45437422	0.09941784	-0.27465782	0.09611883	0.038678806	-0.34096995	0.5733878	0.12227359	0.1529891	0.017070433	0.17671262	0.8434359	0.05042104	0.35758093	0.16101173	-0.6489997	-0.24244641	0.45005053	-0.05643916	-0.91961074	0.11273144	10
275	java.awt.im.InputMethodHighlight	-0.14677128	0.1996652	0.22822012	0.5375137	-0.12822302	0.12560833	0.33010292	0.07348503	0.16057217	0.5389729	0.41261247	-0.6437006	-0.33131915	-0.28025025	-0.290356	0.0839638	-0.09939813	-0.20075095	-0.49127895	0.13695164	-0.08224588	0.43966818	0.25424653	-0.29438943	0.25491905	0.1073325	-0.6312783	0.055815656	-0.582246	-0.26864126	-0.07792232	0.13073173	10
276	java.awt.im.InputMethodRequests	-0.601767	-0.24281737	0.5636361	0.06908183	0.24974814	-0.18427397	0.13688515	0.3486167	-0.43496534	0.21719128	0.43095055	-0.89842206	0.17447071	-0.3869078	0.031666584	0.2536734	-0.31496415	0.8850446	0.22660848	0.058643904	-0.60784936	0.67531514	1.0397881	0.4022729	0.3237876	0.54345256	-0.5968312	-0.08019445	0.38855112	-0.20114121	-1.0214591	0.09907573	10
277	java.awt.im.InputSubset	-0.06440076	0.009231105	0.14177088	0.3656183	-0.15559351	-0.20484214	0.36490858	0.039910022	-0.3606972	0.11430781	-0.008063091	-0.14822422	-0.05025244	-0.056746904	-0.12152421	-0.008593791	-0.050907876	0.034916732	-0.01903835	0.31963864	0.2916472	0.34689885	-0.032793317	-0.39225712	-0.19507003	0.033365294	-0.34206498	0.20956755	0.033611517	-0.119051404	-0.044401165	-0.013281397	10
278	java.awt.im.spi.InputMethod	0.58132815	-0.44944686	0.65383583	-0.024686849	0.7554778	-0.5190718	0.12384638	0.3733472	-0.18157491	0.2983419	0.12139272	-0.011887896	-0.12788253	-0.023513317	0.10043764	0.44420877	-0.43799785	0.5664761	0.45397523	-0.2917964	-0.34882784	0.16130924	0.17012438	0.06604995	-0.3318075	0.14390716	-1.157093	-0.14400291	0.54168427	0.42527065	-1.2542683	0.0874238	11
279	java.awt.im.spi.InputMethodContext	0.22339898	-0.1680074	0.40770558	0.25064862	0.59572434	-0.40337545	-0.21122974	0.6531593	-0.67000425	0.42528307	-0.16390869	-0.4869667	0.31177196	-0.13079342	-0.013555207	0.39885455	-0.32844293	0.8704665	0.11348507	-0.10643588	-0.5627171	0.50874376	0.5860388	0.38500148	0.27659371	0.4238765	-0.9838943	0.11298536	0.327354	0.045531303	-0.9816886	-0.07183555	11
280	java.awt.im.spi.InputMethodDescriptor	0.51427996	-0.3523248	0.5337629	-0.009471335	0.59179187	-0.119296394	0.48290646	-0.24749488	-0.1838011	-0.014893645	0.41038504	-0.178425	0.4114062	-0.13578649	0.28268707	0.60345954	-0.8769553	0.47269115	0.3339562	-0.045574244	-0.28655255	0.16885713	-0.055907357	-0.34031963	-0.30171725	0.28021017	-1.0926431	0.007813348	0.3236393	0.48978424	-0.9170205	-0.012105468	11
281	java.awt.image.AffineTransformOp	0.24939199	0.57777005	0.59699166	-0.1582688	0.15390706	-0.2643538	0.8345622	0.67311436	-0.32158205	0.2940996	0.34163877	0.03514289	0.0036934204	-0.6573128	0.19520514	0.5062685	0.5786689	0.0041210623	-0.421971	0.6668341	0.6027694	0.49584806	0.590083	0.4210866	-0.21267903	-0.15626153	-0.46917325	-0.022869403	0.49476838	0.19630581	-0.110869214	0.26611048	12
282	java.awt.image.AreaAveragingScaleFilter	0.051307317	0.41407245	0.51469636	-0.18473713	-0.68285704	-0.49303424	0.7128437	0.23271765	-0.078616396	0.0073262057	0.94439214	0.13588686	-0.45298916	-0.48489502	-0.14336582	0.016158337	-0.26475006	0.09515689	0.37027502	0.6689516	0.45233926	0.3297794	0.70865506	-0.37604988	0.16007733	0.3627629	0.3197442	-0.045725502	-0.17055698	-0.00040607114	-0.3653987	0.16564487	12
283	java.awt.image.BandCombineOp	0.21675645	0.40961146	0.20433435	-0.13967545	0.0680462	-0.35869104	0.6929442	0.9200935	-0.5660512	0.27955177	-0.037465323	-0.03696529	-0.10322326	-0.6092871	0.031015884	0.5320642	0.53961825	0.10382349	-0.5516441	0.6084114	0.46160975	0.6699572	0.28991112	0.44793913	-0.20869876	-0.4036192	-0.44022238	0.1305823	0.55815846	-0.2370988	0.038267177	0.1364732	12
284	java.awt.image.BandedSampleModel	0.29066923	0.059407454	0.53169954	0.45401412	-0.31122667	-0.525793	0.02974882	0.7670454	-0.22465701	0.038801163	0.308424	0.20436719	-0.1956639	-0.44507694	0.033292957	0.15968354	-0.14510131	-0.004510074	-0.43359783	1.2781252	0.1406646	0.2524098	-0.1985363	-0.40397254	-0.5272305	-0.49880305	-0.35722712	0.30807152	0.16920419	-0.4471479	-0.051392093	-0.49407583	12
285	java.awt.image.BufferStrategy	0.10690262	-0.22488406	0.09938883	-0.19151866	0.32874545	0.030757874	0.20205614	-0.2261019	0.2638358	-0.037949346	0.12045324	-0.19814885	0.47173828	-0.27792534	-0.24176039	-0.21841045	-0.37636855	0.62255436	0.26386148	0.42383403	0.08477933	0.4262781	0.6805721	0.010874742	0.5034419	-0.26124913	-0.52652836	0.012842649	-0.02586096	-0.42374262	-0.7641689	-0.25127003	12
286	java.awt.image.BufferedImage	0.21043128	0.19426441	0.6185782	-0.016633097	0.1784376	-0.16762254	0.6988616	0.6125474	0.046082497	-0.2339754	0.6822945	-0.009259337	0.40016904	-0.26365444	0.016988205	0.4011616	0.337625	0.3778246	-0.6911242	0.9143541	0.74511236	0.32881173	1.0813613	0.2819861	-0.09545504	-0.07315718	-0.24788834	0.5921419	0.0009993514	0.31652078	-0.71573347	-0.0088577485	12
287	java.awt.image.BufferedImageFilter	0.08989588	0.3559372	0.507839	-0.15000297	-0.32796985	-0.52545995	0.8128693	0.24235812	-0.08019083	0.29577246	0.89979386	0.08717037	-0.2684857	-0.5752542	-0.23490438	0.32419726	0.19553728	-0.030147577	0.51515025	0.7401642	0.6991156	0.08739858	0.72837204	-0.3063606	0.39348158	0.033243485	0.28112513	-0.053691085	-0.23197055	0.15674059	-0.2020511	0.43176913	12
288	java.awt.image.BufferedImageOp	-0.012584048	0.6464816	0.4301899	-0.4432701	0.09648557	-0.442897	1.0807214	0.62366104	-0.2769273	0.42772636	0.5667349	-0.1627363	0.07971735	-0.6687801	0.12562501	0.74566513	0.69680965	0.07071891	-0.41847908	0.9192293	0.97889924	0.46998778	1.1061769	0.10980136	-0.1270083	-0.059069403	-0.216859	0.027906649	0.11965925	0.33085367	-0.21600339	0.4866316	12
289	java.awt.image.ByteLookupTable	0.03482425	0.041423704	0.47077352	-0.0076840012	-0.11850656	-0.30803412	0.73574513	0.4427858	-0.48821124	0.07606654	-0.3936942	0.22163351	0.08516485	-0.24075788	0.25137863	-0.15851535	0.06041326	-0.13783605	0.04350751	0.62129825	0.53377616	0.17808956	0.11174166	-0.048422925	-0.12953646	0.09656336	-0.59496015	0.6789114	0.24762736	0.34239134	0.055749126	-0.4570129	12
290	java.awt.image.ColorConvertOp	0.23147096	0.32060555	0.5002654	-0.1096625	0.112379976	-0.40417987	0.76834285	0.7312627	-0.33622116	0.108038925	0.29859963	0.0022882354	-0.19540069	-0.4621206	0.24394281	0.5412955	0.544974	-0.11412578	-0.4587337	0.7023593	0.9198317	0.45806664	0.52433306	0.24256542	-0.2288073	-0.32012567	-0.3100759	-0.29045463	0.4752791	0.148685	-0.2003533	0.30605513	12
291	java.awt.image.ColorModel	-0.0295657	0.1967773	0.5457273	-0.068961665	-0.3044289	-0.25560856	0.6717515	0.53674024	-0.0876653	-0.44273403	0.7958285	-0.10926766	-0.31515506	-0.62886196	0.112972334	0.4009504	0.11439564	0.30984157	-0.27799833	0.7002172	0.47704616	0.4608472	1.0040718	0.512007	0.3350907	0.09212249	-0.06460192	-0.39286423	0.19717418	-0.25277337	-0.561258	0.023995623	12
292	java.awt.image.ComponentColorModel	0.13858956	0.30086192	0.59580827	0.156869	-0.20329094	-0.35870016	0.5375662	0.5733028	-0.3845229	-0.29342765	0.5227292	0.11891714	-0.40475038	-0.44832706	0.16207242	0.27924195	-0.056131236	0.061853968	-0.616375	0.78066975	0.46204293	0.37993848	0.14269958	0.07073103	-0.20206644	-0.20460849	-0.21283159	-0.3657326	0.6056223	-0.02246258	-0.20554715	-0.36762968	12
293	java.awt.image.ComponentSampleModel	0.11417094	0.15213272	0.5813671	0.21328275	-0.3837122	-0.48416653	-0.024985217	0.60812193	-0.27555594	-0.1039666	0.23062527	-0.010834804	-0.2697526	-0.43730116	0.03960055	0.19551028	-0.06917176	0.14336129	-0.45348793	1.4486666	0.22114436	0.37950072	-0.32217458	-0.46088365	-0.47260946	-0.5533727	-0.38678452	0.31951624	0.16192856	-0.31115568	-0.08118142	-0.29681563	12
294	java.awt.image.ConvolveOp	0.29486918	0.2800445	0.5520615	-0.22225611	-0.00022687025	-0.43169853	0.93852305	0.5585349	-0.29504216	0.23793828	0.142049	0.10336787	0.016887715	-0.6864283	0.06993158	0.4136642	0.6397542	-0.051644944	-0.38821182	0.8321581	0.5940981	0.23257217	0.57391024	0.40643725	-0.15027553	-0.2516897	-0.350456	0.0052104928	0.5219572	0.06424675	-0.038035475	0.26131445	12
295	java.awt.image.CropImageFilter	-0.014356686	0.39127725	0.60776335	0.002614382	-0.4376796	-0.67261136	0.5605682	0.40338814	-0.052345116	-0.056683306	0.957195	0.06657944	-0.62292016	-0.4407743	0.0015862843	-0.11425956	-0.15247217	0.23478857	0.2877684	0.6570963	0.2652895	0.18280368	0.628703	-0.3816455	0.22904712	0.41831416	0.23288946	-0.12916583	-0.16046278	-0.051563315	-0.42925975	0.1439067	12
296	java.awt.image.DataBuffer	-0.020467725	0.002008912	0.76753247	0.32335424	-0.13106453	-0.4982973	0.025968343	0.7458098	-0.3547555	-0.10036117	0.11322056	-0.038869113	-0.30978978	-0.2665915	0.14984801	0.41988307	-0.066331334	0.035196774	-0.5801556	1.4895103	0.2698288	0.5777139	-0.31457043	-0.33718592	-0.81559145	-0.529695	-0.29823157	0.21199891	0.3327666	-0.6593133	-0.05052122	-0.39085594	12
297	java.awt.image.DataBufferByte	0.07483833	0.01787142	0.3553784	0.2567375	-0.13857748	-0.53143835	0.026483122	0.4739416	-0.29717332	-0.043773435	0.24409053	0.1219148	-0.22310635	-0.14411257	0.010314669	0.17074317	-0.052892447	0.042403013	-0.36790097	0.889598	0.24680461	0.4895856	-0.13232914	-0.61371505	-0.44938108	-0.42807844	-0.2532249	0.07233112	0.12563285	-0.42831454	-0.023528099	-0.2684073	12
298	java.awt.image.DataBufferDouble	0.08462453	-0.011286366	0.33077046	0.38942894	-0.12430775	-0.3548925	0.0539952	0.47369105	-0.33481282	-0.04829317	-0.05581311	0.022801876	-0.20565501	-0.17184697	-0.08927733	0.06831767	0.17855923	0.042758185	-0.23408177	0.94477004	0.2549637	0.29638067	-0.16929011	-0.3555395	-0.4337816	-0.3139226	-0.38169447	0.005678047	0.33394668	-0.67544204	-0.02699323	-0.23093052	12
299	java.awt.image.DataBufferFloat	0.025773644	-0.11956963	0.52107537	0.21007793	-0.100340076	-0.23945598	-0.0032473023	0.23388365	-0.39821947	-0.22722031	0.037993945	0.092510425	-0.19207522	-0.07559984	0.015704647	0.122760884	-0.14621113	-0.07304185	-0.48184067	0.98491156	0.3507801	0.49193677	-0.14010417	-0.47609785	-0.48345643	-0.24153945	-0.3451122	0.25105733	0.121177845	-0.47490147	-0.09938061	-0.16257948	12
300	java.awt.image.DataBufferInt	0.051604845	0.010824526	0.47495162	0.14687379	-0.32065746	-0.35493392	-0.06523432	0.30526635	-0.47491995	0.2539278	0.09745042	-0.049138144	-0.49855557	-0.27601987	-0.15907885	0.020785777	0.02726853	0.18885015	-0.21859781	0.8759519	0.3443067	0.3740224	-0.06601018	-0.33710006	-0.5918401	-0.20870464	-0.10326534	0.25244278	0.41750944	-0.46912158	-0.0627738	-0.38983527	12
301	java.awt.image.DataBufferShort	0.03261909	-0.08150504	0.5910528	0.36103746	-0.13735117	-0.4702419	0.10365751	0.37292323	-0.38505092	-0.18354307	-0.17213088	-0.07325232	-0.30871323	-0.3258731	0.10881774	0.2686557	0.0738425	0.15754065	-0.27332902	1.0131425	0.3059503	0.33990297	-0.24568474	-0.32864872	-0.49964488	-0.19358727	-0.18531251	0.33633256	0.29438555	-0.41529652	0.052663125	-0.15498333	12
302	java.awt.image.DataBufferUShort	-0.17884956	-0.0890355	0.6469756	0.41576228	-0.24833313	-0.5439553	0.19682612	0.41925186	-0.20074052	0.002779395	-0.05623507	-0.092904545	-0.3588499	0.07694345	0.021683885	0.28723133	-0.3835262	0.17561466	-0.1915585	1.040068	0.16172422	0.4105177	-0.19701198	-0.17766471	-0.5313864	-0.3479378	-0.29656234	0.2320822	0.111049026	-0.30026925	0.17124882	-0.22002795	12
303	java.awt.image.DirectColorModel	0.10524437	0.2085882	0.76403886	0.22542101	-0.17551741	-0.43186468	0.5331527	0.6169928	-0.17321868	-0.38983598	0.4964033	0.30288106	-0.41211158	-0.3923826	0.3463329	0.3048058	0.11337333	-0.080957554	-0.6394133	0.8157221	0.614382	0.48981708	0.105744414	0.022967733	-0.23136438	-0.27543145	-0.23395911	-0.4159765	0.5321466	-0.19039868	-0.2347425	-0.35320893	12
304	java.awt.image.FilteredImageSource	0.19145022	0.39034072	0.51434296	0.09953458	-0.61804473	-0.58023286	0.61491865	-0.0038608592	0.094101705	0.1460022	0.7669767	0.11383783	-0.6349923	-0.38771966	-0.027752697	-0.027464781	-0.34778902	0.24683297	0.52202785	0.47185084	0.3443188	0.33408588	0.39438903	-0.2754675	0.20769928	0.20739606	0.1261425	0.07714424	-0.33129668	-0.052952487	-0.35512158	0.021496626	12
305	java.awt.image.ImageConsumer	0.26464584	0.65593284	0.4387762	0.035479963	-0.6678687	-0.5978172	0.9507101	0.3497136	0.0544026	-0.14243157	1.254173	0.028759971	-0.59636194	-0.7063756	0.07104853	-0.007921745	-0.49453974	0.08269618	0.5406663	0.8507611	0.5235172	0.2560575	0.96443015	-0.34658355	0.1907571	0.515266	0.43358427	-0.0470058	-0.253987	-0.0051836916	-0.646002	0.2343893	12
306	java.awt.image.ImageFilter	0.21024065	0.4011456	0.56127346	-0.069516286	-0.6535065	-0.6314287	0.88842064	0.21035053	-0.065800354	-0.013675622	1.1490636	0.0844301	-0.52839446	-0.59683156	-0.10235268	0.09553326	-0.073174775	0.015801623	0.572271	0.6343294	0.38088858	0.116220616	0.63587093	-0.5199193	0.35708174	0.033697885	0.3166416	0.03487878	-0.22686854	-0.00056502805	-0.53067684	0.3228056	12
307	java.awt.image.ImageObserver	0.272723	-0.38364354	0.53676516	-0.22582327	0.017852986	0.31230864	0.5654635	-0.07107036	0.15028884	-0.13594289	0.91659284	-0.6117243	0.21420047	-0.33137634	0.29513094	0.20674674	-0.4868556	0.60719436	-0.10907702	0.42757648	0.073600985	0.71585494	1.0553346	0.30483925	0.2989009	0.09229788	-0.70241135	-0.044689287	0.11196278	-0.2840412	-0.7563732	0.1456429	12
308	java.awt.image.ImageProducer	-0.01807737	0.028316457	0.6423864	-0.21612158	-0.3169655	-0.24880446	0.71607023	0.10916339	0.0315196	-0.21594171	1.2028096	-0.46142086	-0.26522127	-0.5630088	0.22754833	-0.055116512	-0.4901665	0.54687935	0.28383553	0.57392865	0.2609492	0.3181325	1.2524632	0.049453817	0.31142563	0.16715583	-0.0071184817	-0.14385116	-0.34877053	-0.23965083	-0.8230766	0.15382947	12
309	java.awt.image.ImagingOpException	-0.561874	0.14286801	0.0342449	0.28849405	-0.2517077	-0.20554763	0.09017905	0.37621337	-0.07220306	-0.040965267	0.05695876	0.3090676	0.16345423	-0.5895966	-0.31413022	-0.48923352	-0.2668102	0.45331037	0.18866041	0.011103483	0.116599485	0.50604635	0.38316855	-0.54956424	-0.019088976	-0.22314525	-0.21703169	0.20571996	0.47399727	-0.08562792	0.26841998	0.1958456	12
310	java.awt.image.IndexColorModel	0.34065208	0.28787717	0.4675841	0.11149112	-0.21662988	-0.6599747	0.7085226	0.76477444	0.103917316	-0.8203094	0.55677634	0.11764854	0.15683694	-0.5451207	0.21949814	0.17569987	0.22690326	-0.1098018	-0.5454339	0.8252817	0.42485502	0.57271904	0.2791957	-0.060439363	-0.24916185	0.0024999739	0.076367326	0.0949663	0.5688245	-0.38442957	-0.5011796	-0.24520566	12
311	java.awt.image.Kernel	0.1613951	0.22490913	0.13780506	0.009054246	-0.060159184	-0.5674932	0.74045235	0.06889102	-0.24197486	0.3709356	0.21923931	0.15630715	-0.26001403	-0.43394104	-0.20973225	0.3548667	0.38553947	-0.011647267	0.05240596	0.75486434	0.3833839	0.09044417	0.23185745	0.01203194	0.1499487	-0.5907036	-0.2236471	0.38768587	0.34968367	0.055057734	0.11171496	0.25392854	12
312	java.awt.image.LookupOp	0.09122575	0.3624987	0.61479825	-0.34338978	-0.046080742	-0.20919314	0.82590395	0.8054332	-0.38595018	0.26882586	0.08853476	0.17067662	0.10039759	-0.7420619	0.1659672	0.4102373	0.49187583	-0.09487375	-0.3563855	0.68910414	0.74457246	0.42238393	0.5364993	0.4449065	-0.26177305	-0.13304575	-0.5159083	0.14830738	0.4238781	0.41197053	-0.16769625	0.055324405	12
313	java.awt.image.LookupTable	0.1364758	0.16567376	0.65197587	-0.3015822	-0.21583287	-0.22802204	0.79273444	0.77724963	-0.51765794	0.14687811	-0.37722543	0.37080252	9.79333e-07	-0.49444988	0.12115063	-0.15961447	0.19504763	-0.038491387	0.044621523	0.53234094	0.55696666	0.16540973	0.18893996	-0.027227143	-0.16533476	0.11622781	-0.87745327	0.6616998	0.24198881	0.6948603	0.09979678	-0.54510486	12
314	java.awt.image.MemoryImageSource	0.019777054	0.48565298	0.53042036	0.12560776	-0.4955087	-0.43819466	0.5253955	0.44096002	0.15886515	-0.11918599	0.868554	0.032962475	-0.14355457	-0.5044111	-0.13007784	0.045308013	-0.19625771	-0.0056922147	0.2580652	0.53862303	0.4411309	0.27696764	0.71203613	-0.1872961	-0.00013040415	0.4224296	0.09868383	-0.0582745	-0.28865987	-0.025939183	-0.5507175	0.059278537	12
315	java.awt.image.MultiPixelPackedSampleModel	0.110055394	0.10755314	0.38550407	0.44478193	-0.1237727	-0.38419372	0.036800593	0.58446044	-0.40336674	-0.14574414	0.083559886	-0.073941216	-0.13067089	-0.25353998	-0.1961663	0.2857521	-0.10134007	0.091484316	-0.50252944	1.0593127	0.15967116	0.45648718	-0.015813248	-0.2459666	-0.41407216	-0.32855994	-0.2313593	0.11079852	0.17856203	-0.43390846	0.008490266	-0.35684472	12
316	java.awt.image.PackedColorModel	0.060678713	0.22601601	0.7505986	0.11399717	-0.18488674	-0.35786176	0.44160882	0.8179666	-0.1945679	-0.42510307	0.51524657	0.2967343	-0.36722383	-0.36774087	0.024241451	0.31515706	0.07732429	0.04692808	-0.5050494	0.7134148	0.5459331	0.46761048	0.043309648	0.119581036	-0.16409256	-0.27685797	-0.32180044	-0.4879334	0.5457124	-0.26776093	-0.27850768	-0.32332405	12
317	java.awt.image.PixelGrabber	0.0857405	0.35831273	0.5188408	-0.04989418	-0.45681977	-0.12780881	0.7554699	0.23606786	0.11407227	-0.009828642	1.2086414	-0.049799815	-0.15358986	-0.54472345	0.024069311	0.19056094	-0.16770992	-0.03930309	0.3155876	0.6518695	0.4063294	0.30210897	0.41952348	-0.29487947	-0.00012820114	0.6775738	0.09102728	-0.057289016	0.01628959	-0.12269483	-0.45638353	-0.06751705	12
318	java.awt.image.PixelInterleavedSampleModel	0.019521687	0.11989629	0.60083055	0.4543562	-0.20216355	-0.4403475	0.18951762	0.576834	-0.19131802	-0.29101542	0.21288985	0.15943621	-0.20695105	-0.1648491	-0.106299974	0.29712373	-0.10621904	0.30724904	-0.47346464	1.2952499	0.19994654	0.412882	-0.17276205	-0.33107433	-0.60651016	-0.62971616	-0.27558565	0.061824854	0.10216182	-0.33799526	-0.100557305	-0.30674967	12
319	java.awt.image.RGBImageFilter	0.12022578	0.49210575	0.47898218	0.08304337	-0.63702524	-0.60163987	0.7806358	0.51598364	0.12516165	-0.28705484	1.0169268	0.090007246	-0.27529022	-0.51922125	-0.015150714	-0.06611445	-0.3075827	-0.0818805	0.084368594	0.78718877	0.36723894	0.20155278	0.46347424	-0.3467813	0.0075774193	0.1785497	0.22290085	-0.11118101	-0.15455599	-0.14175513	-0.5566712	0.11899684	12
320	java.awt.image.Raster	0.11558413	0.30664048	0.6308133	0.0019336106	-0.014697683	-0.30782437	0.670578	0.9277333	-0.19242913	-0.46397594	0.2513066	0.10715517	-0.2892228	-0.49586472	0.060425945	0.53814447	0.2989972	0.23963332	-0.7065901	0.98275346	0.7059119	0.5890117	0.35223302	0.4388432	-0.106561735	-0.2370511	-0.36129782	-0.10550953	0.48671144	-0.05509362	-0.14229771	-0.29856807	12
321	java.awt.image.RasterFormatException	-0.49159577	0.14119004	0.06897735	0.3129377	-0.33925256	-0.0462708	-0.053166743	0.2981295	0.07761616	0.09177531	-0.026581213	0.26570183	0.0568711	-0.4850378	-0.16062346	-0.28222272	-0.14090228	0.35314992	-0.07957275	0.15446015	0.3805632	0.5514782	0.50143665	-0.5755461	0.0961675	-0.16809997	-0.21763861	0.20720747	0.34835708	-0.07452824	0.23766178	0.29591367	12
322	java.awt.image.RasterOp	0.20981601	0.35517058	0.5347181	-0.35974106	0.13577072	-0.4006838	0.94417006	1.054207	-0.518108	0.42544907	-0.00079063734	-0.124808	-0.02651636	-0.8085604	0.37661973	0.5680248	0.76597995	-0.074266754	-0.6676873	1.0146662	0.8539079	0.71749955	0.45651168	0.44247133	-0.21193118	-0.39265296	-0.44560316	0.0292177	0.5299756	-0.035979394	-0.089392394	0.2712048	12
323	java.awt.image.RenderedImage	0.81623626	0.49881798	0.31931114	0.2920122	0.627525	-0.028593136	0.455783	0.9790862	-0.4786871	0.030575225	0.4018248	-0.07789183	0.10673471	-0.52342796	0.03343663	0.17140971	-0.3535756	0.32635608	-0.35692832	1.361336	0.32023713	0.3122953	0.43461886	0.5244698	-0.33915883	-0.2495642	-0.22959274	0.25408712	0.45323873	0.046787687	-0.47192925	0.029365022	12
324	java.awt.image.ReplicateScaleFilter	0.15709439	0.37966797	0.5569615	-0.15611012	-0.73364866	-0.561043	0.7415808	0.11383173	0.10833372	-0.121008284	0.9334407	0.17285058	-0.507386	-0.57597584	-0.092680916	-0.11810851	-0.24844056	0.03229009	0.17055729	0.74094814	0.40862876	0.27220654	0.7062763	-0.35460094	0.11836017	0.3136303	0.23820789	-0.032995217	-0.24350306	-0.04365918	-0.33848017	0.22863457	12
