mS#id	mS#node	C#n2v-0	C#n2v-1	C#n2v-2	C#n2v-3	C#n2v-4	C#n2v-5	C#n2v-6	C#n2v-7	C#n2v-8	C#n2v-9	C#n2v-10	C#n2v-11	C#n2v-12	C#n2v-13	C#n2v-14	C#n2v-15	C#n2v-16	C#n2v-17	C#n2v-18	C#n2v-19	C#n2v-20	C#n2v-21	C#n2v-22	C#n2v-23	C#n2v-24	C#n2v-25	C#n2v-26	C#n2v-27	C#n2v-28	C#n2v-29	C#n2v-30	C#n2v-31	cD#class
58	Elizabeta Kmecl	0.37499723	-0.8124747	-0.6418785	-0.9324372	0.7750039	-1.227253	-0.22135001	0.7416662	-0.93972415	-0.31907177	1.2031722	-0.6309903	0.15553127	0.8889359	-0.17247534	-0.19096494	0.017292349	0.23854579	-0.28593478	1.2586639	0.2625141	1.0615537	-0.35334796	-0.67475945	-0.23007631	-0.94061154	-0.9775104	-0.44323155	0.9116304	-0.9944444	0.1658753	-0.04171812	5
59	Borut Robič	0.5325802	-0.9110052	-0.17089267	-0.5952348	0.42534694	-0.010973831	-0.5611497	0.4781501	-0.06329644	-0.38007012	0.93216497	6.022805e-06	-0.42750317	0.9131077	-1.3309517	-0.6625159	-0.21192823	0.7130014	0.36477494	0.3647619	0.38703132	0.5229249	-0.2757387	-0.39274672	0.43006867	-0.01311277	-1.2718388	-0.43372703	0.3285384	0.44620958	-0.79289305	0.38175535	3
60	Petar Brajak	0.12752868	-0.52060676	0.5008306	-0.8283625	0.6225118	-0.74325067	0.31416854	0.6053135	0.21646875	-0.15606637	0.75957525	-0.99013066	0.30114022	0.19162552	-0.0772095	0.8728982	-1.0253607	0.8637945	-0.14323325	0.5664957	-0.004224663	0.10149054	0.14736623	0.2483251	-0.12516928	-0.26132494	-0.45305508	-0.4346545	0.8056871	-0.5947514	0.7652609	0.60236144	0
61	Janez Benkovič	0.06281676	-0.27957755	-0.80835986	0.18319573	0.21000248	-0.1568258	-0.5988753	0.21198003	-0.21575119	-0.15738936	0.027078528	0.07453414	0.17472047	0.47674185	0.36776137	-0.038436424	-0.42719868	0.29814988	-0.96733373	1.0141565	0.21708572	0.94460756	-0.063707955	-0.42227456	0.7961429	-1.0888295	-0.93678313	0.54194224	0.83212316	-0.34789225	-0.7213125	-0.6129119	7
62	Bano Diallo	0.011785872	-0.009811923	-0.005063899	0.030858554	0.0005122945	-0.028134577	-0.024397172	0.02126903	-0.002811864	-0.026731633	-0.0051917806	-0.013349943	-0.030663133	-0.023868501	-0.021825463	-0.0143923685	-0.01637566	0.0022328421	0.019600123	-0.015987337	0.020133726	-0.023462676	0.029983327	-0.0024983957	0.027494587	0.004962407	-0.014463678	0.025934033	-0.0108514875	-0.020231508	0.014454439	0.011644989	0
63	Tomaž Erjavec	-0.07471347	0.070339926	0.06536095	-0.8966913	0.32780626	-0.13816479	0.040677443	-0.36928394	0.020973135	-0.023973914	0.31430563	-1.2879876	0.09225371	0.33663848	-0.68751997	0.62050825	-0.63002014	0.36330357	-0.19047977	1.1007215	0.2720594	0.39605814	0.3427986	-0.47849262	0.2639991	-1.1389518	-0.9975402	0.17892791	0.05303792	-0.3337799	-0.011619147	0.120832935	5
64	Bogdan Filipič	-0.0479225	-0.63883317	0.11633728	0.17313841	1.1853409	-0.23969619	-0.20772725	0.4552258	-0.18943174	0.38453308	0.87055135	-0.6067772	0.33362645	0.541457	-0.5333761	-0.7212041	-0.08329454	0.33823064	0.18101944	-0.10131371	0.2071068	0.5791791	0.5873206	0.024343664	-0.470207	-0.2780073	-0.46002105	0.43248242	-0.26239288	-0.27868122	-0.36253533	0.13819003	7
65	Ankica Babić	0.6961322	-0.7935999	0.42335936	0.12414168	0.6351696	-0.3512883	0.49142203	1.0964427	0.27110955	0.33896592	0.48596302	-0.72565913	0.16892995	-0.14539349	-0.8926486	1.4958669	-0.29726925	-0.05545653	-0.06677511	1.6089224	0.5943663	0.28914133	-0.7175309	-0.3902933	-0.32536265	-0.68461376	-1.1004975	-0.53349817	0.15355353	0.038732987	-0.078071624	0.26530686	5
66	Stanko Blatnik	-0.013850515	-0.26746815	-0.08687278	-1.1391592	0.08636389	-0.74603766	-0.30997375	0.5748651	-0.17537816	-0.72805524	2.3273582	0.019229947	0.7205981	0.89708525	-0.12534827	-0.43197966	0.056912225	0.61904675	-0.22036262	-0.0345221	-0.7376386	0.17311773	0.048808392	-0.38718158	0.10122573	-0.42301482	0.16317017	-0.53281564	0.3252939	-0.44554642	-1.396355	-0.138252	7
67	Andrej Križnik	0.04008672	-0.38134822	-1.1793876	-1.029096	1.5753207	-1.665122	-1.4023783	0.75185776	-0.42805457	1.005527	0.8833426	-0.85874134	-1.0769662	-0.012510128	0.42325455	-0.9533971	-0.10066083	-0.15332346	0.54888767	2.4567327	0.8787435	0.60792404	-0.84830856	-1.5265175	-0.5296703	-0.77494687	0.115708865	-1.8963615	1.4936912	0.20203906	0.48217636	1.4271828	7
68	Ljubo Pipan	0.95603335	-0.43181896	-0.42253408	-0.3619041	1.046187	0.34254918	0.103511035	1.1560869	-0.018894255	0.49687597	1.2992692	0.77068096	0.0228039	0.86118495	0.41744095	0.0053290105	-0.30344093	0.08271859	-0.15376711	0.6746674	-0.5583843	0.22307545	-0.07695037	-0.016465923	-0.50155115	-0.10261311	-0.69093585	-0.77697206	0.29788083	0.18597263	0.10073752	0.22521201	1
69	Franc Novak	-0.16733047	-0.22072272	0.08375361	-0.085710905	-0.23312831	-0.9930531	-0.08027045	0.37121227	-0.16613339	-0.25308892	1.0435212	-0.37939	-0.08230037	0.5347866	-0.39141122	-0.87231565	0.1952127	-0.17702268	-0.33361888	0.2387877	-0.17251801	-0.19692653	-0.24395421	-0.6489281	0.20817666	-0.1485694	-1.4782904	-0.19074848	-0.15326364	-0.65482545	-0.7168446	0.44861364	1
70	Konrad Steblovnik	-0.030094087	-0.004881084	0.005881883	0.010963492	-0.018437788	-0.026640847	0.02990748	0.014123552	-0.017926134	0.01889167	-0.012675703	0.0016773567	-0.01771745	-0.015149191	0.008149572	-0.014369406	-0.01521422	0.018028654	0.0028067008	0.0034758076	-0.028014317	-0.024582505	-0.012670577	0.020744927	0.020523816	-0.0018014759	-0.0012422353	-0.0034307241	0.00743939	0.026572347	-0.010792464	-0.02901861	7
71	Marko Ahčan	0.1382713	-0.25551483	-1.1204119	-0.18517335	-0.25283626	-0.45893526	-0.7379122	0.59044325	-0.18775637	-0.121976055	0.08327429	0.2720852	0.184058	0.68188256	0.46224216	-0.04735626	-0.6164195	0.40440312	-1.262053	1.1095145	0.4862226	1.367349	-0.4101172	-0.6831726	0.45365062	-1.3338223	-1.2359953	0.5940488	0.9373846	-0.40953988	-0.5842543	-0.5762038	5
72	Bojan Boštjančič	-0.015902348	0.008387566	0.012730531	-0.021444649	-0.028598554	0.028010674	-0.018424228	-0.022057265	-0.028239958	-0.022429608	-0.014243729	-0.004355587	0.007813379	-0.0007352084	-0.011401266	0.0014327392	-0.028566122	0.009695865	0.009212658	0.02211544	-0.020835452	0.030128345	-0.016936295	-0.003274627	0.016099162	-0.0025850832	-0.015772268	-0.01661589	0.013551392	0.01241377	0.008479506	0.0008568093	0
73	Bojan Cestnik	-0.34085482	-0.39907274	-0.51458156	0.02115939	0.3661827	-0.46380508	-0.5208486	-0.42653006	-0.40570113	0.24648611	0.36787784	-0.67375344	0.04876276	0.32407293	-0.2935144	0.1535175	-0.12003495	0.04585691	-0.28485265	0.8699942	-0.11481026	0.299283	0.3157708	-0.40206203	0.08771488	-0.31207642	-0.9484543	0.25648463	0.0076635615	-0.49274695	-0.94831204	0.10868857	7
74	Jože Rugelj	-0.8949013	-0.61043745	-0.5235827	-0.27698988	0.5798686	-1.3393039	-0.20616598	0.6054346	-1.3429247	-0.2015772	0.1948405	-0.4890284	-0.23401451	0.6006309	0.15627152	-0.85510904	-0.7282959	-0.26612136	-0.75711346	0.0627585	0.19817321	-0.37357843	0.5114606	-0.38142893	-0.16195396	-0.6520729	-1.0632317	-0.45307204	0.21052179	0.36199751	0.16476399	-0.4738036	1
75	Aleš Leonardis	1.0659107	-1.0961785	0.4478722	0.18785122	0.3258055	-0.41229674	-0.48653302	0.5159362	-0.22184579	-1.0689745	0.38510722	-1.3121312	-0.5852241	-0.024250297	-0.69483036	-0.43039855	-0.45545593	-0.18159284	0.32178283	0.93564856	0.5653177	0.36306384	-0.032780886	-0.2422535	-1.118447	-0.34162956	0.03803327	-0.55932105	0.12089978	-0.59445655	0.3972531	0.13682249	7
76	Nikolaj Zimic	1.7520431	-0.31149998	-0.58360124	-1.4366763	0.91144115	-0.63836324	-0.039322898	0.12373806	-1.1118041	0.62862265	0.7783853	0.77427185	-0.9022528	0.6891637	0.21236987	0.6658273	0.95218027	-0.27398857	0.02787594	1.5958872	0.29536012	1.1841601	-0.5371035	-0.27888253	-0.4918486	-0.6164885	-1.1321167	0.007891276	1.1263156	-0.037183575	-0.27146795	0.2077755	1
77	József Györkös	0.4983097	0.04897144	-0.28600368	-0.09575327	0.74317074	-0.41220573	0.84237933	0.3876948	0.16212015	-0.3593945	0.91123825	-0.3133074	0.2650336	0.92846113	0.28718176	-0.12550308	-0.4556743	0.41016096	-0.61200947	0.44902563	-0.5092409	0.09485921	0.15385805	-0.07337821	0.08491242	-0.3543005	-0.19595675	-0.60602313	0.6876129	-0.48589262	0.9062039	-0.10102199	5
78	Zoran Stančič	0.0060766637	0.013896525	0.026006714	0.010061182	-0.018761218	0.030110694	0.014488839	-0.022823803	-0.016886666	-0.022660404	0.024835154	-0.013113171	-0.029224858	0.020005554	0.005172372	-0.012660861	-0.024788544	0.013872564	-0.008312635	0.010154694	-0.028733157	0.004773088	-0.007054195	-0.029689081	-0.028292656	-0.020546764	0.016529351	0.027470753	0.011886828	-0.028613433	-0.021971762	-0.013550863	5
79	Vojko Artač	0.01508534	-0.0032206178	-0.013488129	-0.023828067	0.023283504	0.010795355	0.027564786	0.028752707	-0.0073342547	0.02766411	-0.027265951	-0.028314129	-0.029366463	-0.003955491	-0.020856738	0.005982712	0.009967342	-0.025078304	-0.016069353	0.0131645575	0.0036389232	-0.004164815	0.009549715	-0.023135737	-0.011085369	-0.017959513	0.0018251836	-0.030103564	0.007738054	-0.0168683	0.016098186	0.012532882	5
80	Jasna Maver	0.5608052	-1.1790563	0.52148557	-0.1551267	0.39726618	-0.6305288	-0.38524443	0.36710575	-0.5311937	-0.68616223	-0.26488176	-1.1285229	-0.8876724	0.17012972	-0.48838595	-0.46769753	-0.37144983	-0.46558568	-0.53187716	0.7368552	0.8408139	0.35823473	-0.119195454	-0.049562298	-0.9329224	-0.57330966	-0.3988199	-0.22064628	0.6763379	-0.9887932	-0.10973278	-0.019947363	7
81	Marko Bonač	-0.271166	-0.2996569	-0.49529296	-0.36383846	-0.569798	-0.8181394	-0.5745093	-0.019995078	-0.05202322	-0.76993644	1.455244	-0.103741474	-0.11716065	0.26374415	-0.4585653	-0.78576213	0.31894112	0.34971252	0.03905561	0.8711708	0.073975824	0.9969071	0.6011671	-0.13714105	0.29927844	-0.069435045	-0.2951031	-0.24363032	0.8581222	0.042806357	-0.55620736	0.5082727	1
82	Borut Žalik	0.18480495	-0.49477026	-0.38632327	-0.4727542	0.119750336	-0.6336544	0.68893653	0.39297292	-0.6446178	0.38677046	1.0950704	-0.07541818	-0.20836236	0.95356864	-0.07996601	-1.1447415	0.5588839	0.06440075	0.11744869	0.29009745	0.55677104	-0.67365956	-0.19684483	-0.65330064	0.25093535	-0.1060113	-1.3541108	-0.6270749	-0.24808142	-1.0600498	0.0924477	-0.07011344	1
83	Boris Hreščak	0.014020994	0.005279757	-0.027078502	0.002728358	-0.0051706284	-0.019090325	-0.011342816	-0.017533563	-0.025358923	0.014461786	0.027353257	-0.0130511075	-0.015649065	0.005554527	0.0042770877	-0.0191373	-0.022879861	-0.006757699	-0.014844418	0.03087847	0.013555884	-0.002116546	-0.0013066009	-0.015293315	-0.024821848	0.029156327	-0.030705675	0.024569668	-0.01515498	0.015445232	-0.024959236	0.019423641	1
84	Mira Trebar	1.3668867	-0.68678236	-0.07497697	-0.31367767	1.1614182	-0.07096772	0.126693	0.65945333	-0.21173194	0.6788292	0.60307235	0.25504878	-0.17297323	0.14889544	0.074188784	0.96643084	0.32659027	-0.21462537	-0.18234909	1.8420678	0.18092652	0.7868444	-0.063042104	-0.39434022	-0.6174335	0.039831467	-1.2276144	-0.4968033	0.21791378	0.44714567	-0.04715991	0.36639893	1
85	Milan Ojsteršek	0.34028685	-0.1824488	-0.7077413	-0.40014535	1.0957009	0.2960238	-0.21750836	0.62476206	-0.41044667	0.05589864	1.1207863	0.2772021	-0.2239732	1.0459666	0.5687442	-0.19193612	-0.30223963	0.18194741	0.42649457	0.3279914	-0.12638518	0.20886	0.31481716	0.16679561	-0.1368333	-0.36960584	-0.140203	-0.7162842	0.57566243	-0.9470774	0.36098936	-0.3806015	1
86	Roman Trobec	0.11503618	-0.7268958	-0.66006887	0.14546229	-0.14451858	-0.43788472	-1.1370012	0.28214547	-0.3530658	-0.5104186	1.2521225	-0.32227287	-0.30721807	0.62690544	-0.7716168	-0.59705436	0.13679144	0.5257685	-0.12806869	0.5733284	0.50316775	0.8226618	-0.42737255	0.28538445	0.41207185	0.41048765	-0.91487765	-0.50170505	0.07336516	0.43760782	-0.28562424	0.8981363	1
87	Niko Schlamberger	0.015628703	-0.012900382	0.004538603	0.0062445775	0.019678906	0.02796042	-0.0061325133	-0.018515095	4.156679e-05	-0.014788695	0.005688004	0.0041615516	-0.00780008	-0.025274836	-0.019881025	-0.025293633	-0.010887809	-0.02397921	-0.015123799	0.027595684	-0.00475432	0.02642683	-0.019369297	0.029202111	0.029946074	-0.005561888	0.021444857	-0.02259139	-0.025677808	0.010573022	0.014414094	-0.007854961	5
88	Robert Leskovar	0.2449849	-0.81563246	-0.74659294	-0.21625164	0.43026316	-0.09447364	-0.48614264	-0.7064386	-0.0731335	-0.3095706	0.56302506	0.31174877	0.48276338	0.015272855	-0.04666878	-0.51314455	0.014787982	-0.014767863	0.08132997	1.1975435	0.15561719	0.9780061	0.8178884	-1.3948896	0.3867655	-1.5377375	-0.011542985	-0.30549908	0.8557645	-0.88100594	-0.20729615	0.073913835	5
89	Alen Varšek	-0.28363895	-0.7341902	0.35305274	0.31315625	0.95809937	-0.57604223	-0.23222868	0.32019272	-0.43292975	0.18262485	0.5581304	-0.45824096	0.058763906	0.421292	-0.053621747	-0.71831405	-0.44966847	0.16880617	-0.6967334	-0.0038586836	0.6470905	0.82315105	0.7239143	-0.2966967	-0.38719144	-0.46550068	-1.0536658	0.3629628	-0.01479201	-0.14218082	-0.48893887	-0.4077948	7
90	Miroslav Kolarič	0.6612682	0.004093338	-0.81759465	-0.34485948	0.64407814	-0.049511805	0.5238559	0.13842836	-0.7826382	-0.66774064	1.0132395	-0.030503193	0.7016978	0.81791526	0.46938887	-0.16291685	0.40135413	0.60886353	-0.26614845	0.11012632	-0.4523929	0.5491559	-0.0050053108	-0.1183192	-0.2595889	-0.14979179	-0.12524687	-0.64264286	0.91612977	-0.93855166	0.94273025	0.1138257	5
91	Branko Namestnik	0.015026264	0.00060622394	0.024020776	0.009175219	0.023661457	-0.024139844	0.02825158	0.006270483	0.027871974	-0.022034444	0.017067328	-0.0008432716	-0.015595481	0.0034355223	0.0072666258	0.020099059	-0.002254486	-0.0220588	-0.008577287	0.030818895	-0.0007850751	0.020718507	-0.010261923	-0.029570885	-0.018022195	0.022510365	0.027115412	0.00040819496	-0.029162593	0.031159826	-0.0034769848	-0.0042929873	5
92	Primož Bradač	0.35614437	-0.8421863	-0.6091391	-0.94428897	0.7646583	-1.2039953	-0.1586076	0.7548188	-0.91948307	-0.3364878	1.2007709	-0.59193	0.13043757	0.84123164	-0.19791834	-0.1614165	-0.020144416	0.21165216	-0.2865066	1.281832	0.2745385	1.1004336	-0.39628905	-0.7332148	-0.22674382	-0.9023051	-1.0083077	-0.4668806	0.923897	-0.9863408	0.16554384	-0.020558631	5
93	Tine Petkovšek	0.20179714	-2.274168	-0.33262852	-1.8197937	0.52095324	-1.2614713	-0.6445748	0.7067812	-1.1143987	-0.521797	0.6780503	0.33237845	0.5757691	0.086484246	-0.15525086	0.17514199	1.2804211	-0.12336596	0.9743232	-0.025835982	0.95246196	1.7364794	-0.57756835	-0.57053083	-0.27050418	-1.0122176	-0.3237597	-0.89435476	0.7694619	-0.51333755	1.0743105	0.22656502	1
94	Ivan Rozman	0.45188668	-0.0074318694	-0.586197	-0.0018009674	0.6799317	-0.371869	0.71611905	0.55855733	0.12467573	-0.38469106	0.69181854	-0.29943198	0.26525462	0.56133443	0.43274787	-0.23275901	-0.07705286	0.23254158	0.16314225	0.69594294	-0.741117	0.2290515	0.18593736	0.024929112	-0.04729344	-0.1568091	-0.3760895	-0.8319681	0.5937952	-0.9161237	0.8463466	-0.15964513	5
95	Maksimiljan Gerkeš	0.5621274	0.15265432	-0.45744875	-0.372944	0.8707039	0.03567236	0.4768479	0.4195019	-0.59802824	-0.8047187	0.945406	0.29212806	0.6117441	1.2267078	0.21918109	-0.26810354	-0.030714333	0.26178363	-0.3018626	0.017946526	-0.30931202	0.050761733	-0.045317627	-0.19391787	-0.4383656	-0.40719664	-0.5614224	-0.5645985	0.5407789	-0.6326472	0.91936713	-0.13153446	5
96	Marijan Miletić	0.5462899	-0.29206732	-0.37618166	-1.4429958	-0.31679043	-1.4954449	-0.12031562	0.3742971	-0.30592644	-0.5108573	2.2163422	-0.10025037	0.5916236	0.8288741	-0.22643082	-0.5578898	0.4002862	0.045900103	-0.7747171	0.13657628	0.16462353	0.54744476	0.36372805	-0.26870397	0.6279656	-0.3021891	-0.50786227	-0.18116672	0.56618863	-0.054143477	-1.5959955	0.4058612	5
97	Matjaž Debevc	-0.58109814	-0.30216077	-0.85800207	-0.5084954	0.6978087	-0.3603532	-0.168189	0.6850065	-1.4212844	-0.50499815	0.89122486	-0.42461076	0.3122581	1.2622471	0.5740579	-0.6642025	-0.32614404	0.22443563	-0.06929338	0.14605169	-0.30403093	0.055875074	0.31085876	-0.8683675	-0.29183197	-0.5441617	0.09063916	-0.4257925	0.19011576	-0.24086608	0.8527996	-1.0903474	0
98	Kornelija Zgonc	0.80837744	-0.22944218	0.7733295	-0.248892	0.06773465	-0.9230222	-0.4667569	1.5023233	-1.7915385	-0.11371956	1.1590431	-0.21513674	-0.98021716	0.73256445	0.57900673	0.48360813	0.8650715	-0.020521818	-0.5709043	1.4869145	0.34624687	1.2342409	-0.3033606	-1.485833	0.52106315	-1.2874477	-0.22700913	0.5582663	0.12806848	-1.0744148	1.2991359	0.3298876	7
99	Branko Korošec	0.3427623	-0.8780271	-0.80917966	-1.5125005	0.14986205	-2.3235896	-0.34181792	0.54066354	-0.65258604	-0.1227076	0.88758135	-0.3772638	0.5883849	2.0457091	-1.0494428	-0.14592023	-0.6423747	-0.23459566	1.3701237	1.9127239	-0.022143502	0.95047843	-1.3746284	-0.057558198	-1.1817489	-2.3181913	0.6454145	-0.33334666	-0.11031309	-1.1915532	0.6720129	-0.53077173	1
100	Matjaž Cigrovski	-0.019835472	0.016136885	0.029839285	-0.00093500316	0.015435517	-0.02339682	-0.0063722283	-0.0010617524	0.02143474	-0.0077851787	-0.000693433	0.023373373	-0.006698124	0.010808378	-0.00078368187	-0.017213576	0.019184127	0.025978811	-0.015878849	0.022861004	0.0042795613	0.002705671	-0.0014062673	-0.026496716	0.009125225	0.01020126	-0.015418768	-0.004809797	0.025738865	0.00793618	-0.013975799	-0.025111742	5
101	Matjaž Gams	-0.01888566	-0.6045984	0.07129736	0.3149243	0.32394147	-0.55333084	0.0785521	0.34132954	-0.016886044	-0.17679119	0.56778663	-0.88602203	-0.0008457102	-0.018759828	-0.071558475	-0.08563345	0.38064098	0.5793287	-0.16648732	0.8287078	-0.021308722	0.7466329	1.000871	-0.24342862	-0.07808774	-0.2907596	-0.5791954	0.5925704	0.43003228	0.08191587	-0.47097713	0.23473786	7
102	Kordija Stiglic	0.504047	-0.168152	0.11648178	-0.6686493	1.1045512	0.27438015	0.57206213	0.32088923	-0.67102075	-0.9453953	1.3073056	-0.6626719	0.50949323	0.49665254	0.6139499	-0.06463156	0.32461637	0.42378393	-0.6811403	0.12549435	-0.5903045	0.55695504	-0.17312016	-0.2928443	-0.34396812	-0.49893814	0.21205886	-1.0780553	0.5306963	-0.90588874	0.55861676	-0.1183325	5
103	Krista Rizman Žalik	0.08985477	0.16385949	-0.90899	-0.4111695	0.7866063	-0.5050769	1.1320904	0.25232476	-0.44876802	-0.6538262	1.0911496	0.3538198	-0.12744604	0.92900515	0.0019559625	-0.17437822	0.21703953	0.32936823	-0.6631243	0.27593347	0.2610051	-0.21614936	0.020218266	0.0046473346	-0.15334308	0.06530384	-0.6226995	-0.6915893	0.4807304	-0.84594136	0.5143845	0.13419075	3
104	Bogdan Dugonik	-0.3541225	-0.14586684	-1.3413714	-0.8901396	0.7815254	0.34938514	-0.26662794	0.5757329	-1.240365	-0.25437143	0.9887626	0.14747435	0.2449904	1.2817538	0.07297973	-0.44366446	-0.3068359	-0.27399063	-0.1441819	0.73666036	-0.39782262	0.26272702	0.5482669	-1.2371942	-0.50391185	-1.0096294	0.23058975	-0.06249727	0.16429816	-0.5696669	0.78607464	-0.5914689	0
105	Jure Ferbežar	1.5194505	0.16824761	-0.8761761	-1.5911916	1.6418846	-1.262108	-0.063491255	0.61301523	-1.1689161	-2.0419369	1.6206532	-0.87889564	-1.1475396	0.3311877	-0.636487	0.19577836	0.14976522	-1.1865646	0.60162973	0.22343814	0.2864983	2.146339	-0.4074138	-0.38575384	0.6789237	-0.6483754	-1.6790967	0.38058132	0.21017528	-0.21055228	1.1039155	0.38814917	3
106	Vido Vouk	1.5758053	0.20323464	-1.0105388	-1.6171389	1.6402926	-1.1617289	0.013766123	0.54554063	-0.93223333	-2.058986	1.5660403	-0.9479959	-1.0916363	0.44901627	-0.6535823	0.2387296	0.05550475	-1.2409955	0.38274008	0.33381876	0.23102851	2.1984568	-0.49471265	-0.38515198	0.6673881	-0.6389559	-1.6489365	0.3474502	0.19080094	-0.23428002	0.9997756	0.5315103	3
107	Nada Lavrač	-0.6168079	-0.56721413	0.11617641	-0.26828104	0.84846854	-0.36354452	-0.56006575	-0.20134836	-0.1690265	0.18375698	0.117487416	-0.73652214	0.49609905	0.02788814	-0.353178	-0.20508744	0.042699702	0.12054919	-0.27840197	1.0596622	0.092466414	0.46735853	-0.06728773	-0.5312796	-0.112859294	-0.46775436	-1.0375415	0.030567655	-0.14089192	0.0060696867	-0.40137762	-0.35185188	7
108	Damjan Bojadžiev	-0.2360154	-0.33681294	-0.10135956	-0.59883845	0.30961302	-0.70866454	0.09965332	-0.23443265	-0.05437895	0.079862036	0.5557429	-1.3003408	0.2270334	-0.57977897	-0.41603234	-0.29588702	-0.39268833	0.42858797	-0.36925977	1.260356	-0.15152273	0.4720533	0.3662927	-0.12637673	-0.014663576	-0.6275753	-0.7993051	0.57160753	0.047076833	-0.5118323	-0.25231272	0.23305008	7
109	Tomaž Dogša	0.4418017	-0.3502007	-0.68016696	-0.14454097	0.56149083	-0.92357665	0.8747226	-0.028374873	-0.43302634	-0.9867873	1.3327954	0.14931218	0.3536434	0.8208744	0.052496146	0.36401546	0.073798046	0.16435762	-0.4727401	0.09223078	0.012555345	0.18939358	0.15698141	0.11215835	-0.20047013	-0.34010386	-0.447958	-1.011906	-0.035743006	-1.1277244	1.3017887	-0.14503847	3
110	Miroslav Petrič	-0.027358979	-0.025362208	0.028868817	0.008711778	-0.01707843	-0.027260773	0.017758548	-0.022339538	0.0074171945	-0.016809754	-0.024672247	-0.02634076	0.0043469965	-0.019493416	-0.029067598	-0.020453908	-0.01962813	-0.00057984143	0.008651607	-0.013975255	0.016622841	0.02747406	0.003201522	-0.0047040656	-0.02328226	-0.000918746	-0.019286215	0.013894759	0.023620531	-0.008819871	0.018737286	0.020538703	3
111	Iztok Tvrdy	0.016193494	0.013097346	0.0077698454	-0.0008099079	-0.031134516	0.010051273	0.027369924	-0.0018928796	-0.00833901	0.0077372193	-0.008466899	-0.023823172	0.01387877	0.017450579	-0.014451399	0.003215544	-0.0034415945	-0.01856085	-0.0023661554	-0.003964789	-0.02290307	0.017327115	0.018688515	-0.0030818582	0.0076132864	0.008219749	-0.020105004	-0.023967579	0.012559019	-0.01126194	0.0053379685	-0.0011591464	1
112	Tatjana Ogrinc	-0.00749515	0.024639346	-0.020928852	0.013941668	-0.0040945187	-0.005341269	-0.003810063	0.005847089	-0.00905475	0.017690182	0.017376766	-0.010028094	-0.0040880367	0.01699233	0.030147351	-0.0065054595	0.028583586	-0.023660786	0.022452936	1.3962388e-05	0.0139068365	0.028327197	-0.011301465	0.012814425	-0.026240163	0.009880878	-0.0114829615	-0.021918029	-0.0144773275	-0.003443472	0.028979428	-0.0154778585	3
113	Janez Renko	-0.015341118	0.020399138	-0.0016428083	-0.015817933	-0.008395776	-0.02794157	0.003468573	0.0032821223	0.010809593	0.0132446885	-0.021216623	-0.010429174	-0.0076425746	0.011586957	-0.019303404	0.028213136	-0.011636563	-0.023079038	0.011918969	0.002914697	-0.02731952	0.0038618967	0.013355002	-0.027443811	-0.015673086	0.026724778	0.025900222	-0.029936537	0.00036359578	0.025070563	0.00076980144	-0.008210719	3
114	Dušan Kodek	0.8579491	-0.79292053	-0.57184297	0.41018084	0.09035587	-0.2530823	-0.3392748	0.6109186	0.25073886	0.19537294	0.7538708	-0.051127814	-0.28912285	1.1135768	-0.28618	-0.67960215	-0.04441314	0.41384438	-0.5996749	0.8853264	-0.66476214	0.45481655	0.2679716	0.41582343	0.40987852	0.25247976	-0.8926566	-0.43362865	1.102225	0.6068114	0.059038818	0.59715086	1
115	France Mihelič	0.2707058	-0.47928467	0.506701	-0.71357393	0.49671304	-0.628756	0.44784173	1.0001733	-0.12744117	-0.13493648	0.35818943	-0.90978867	-0.15991524	-0.36325938	-0.6011694	0.90692705	-0.97852933	0.36864856	-0.3286437	1.1806327	0.5359326	0.40178683	-0.042376526	-0.15504926	-0.3093244	-0.7096408	-0.9753811	-0.09562826	0.25880805	-0.37204397	0.015653042	0.82677305	7
116	Franc Solina	0.58561736	-0.72699326	0.75926626	0.361093	0.3157604	-0.56654894	-0.24144949	0.5395394	-0.96786505	-0.41874558	-0.511913	-1.5439606	-0.045553435	0.555748	-0.66155475	0.0017740766	-0.19659075	-0.08081813	-0.34267837	1.0243869	0.05385915	-0.12002567	0.15058805	0.01796059	-0.49309283	-0.839553	-0.46382445	-0.36828232	0.44258693	-0.39891493	0.08680774	0.21245958	7
