SICRISid,FNAME,LNAME,FIELD,SUBFIELD,COBISSid,EvalPoints,TypeDesc,PubYear,Role
19511,Janko,Bračič,01,01,17386073,5,article,2015,avtor
19511,Janko,Bračič,01,01,17386329,5,article,2015,avtor
19511,Janko,Bračič,01,01,17386585,5,article,2015,avtor
19511,Janko,Bračič,01,01,17386841,5,article,2015,avtor
19511,Janko,Bračič,01,01,17387097,5,article,2015,avtor
19511,Janko,Bračič,01,01,17387353,5,article,2015,avtor
19511,Janko,Bračič,01,01,17387609,5,article,2015,avtor
19511,Janko,Bračič,01,01,17387865,5,article,2015,avtor
19511,Janko,Bračič,01,01,17388121,5,article,2015,avtor
19511,Janko,Bračič,01,01,17388377,5,article,2015,avtor
19511,Janko,Bračič,01,01,17388633,5,article,2015,avtor
19511,Janko,Bračič,01,01,17388889,5,article,2015,avtor
19511,Janko,Bračič,01,01,17389145,5,article,2015,avtor
19511,Janko,Bračič,01,01,17430617,5,article,2015,avtor
19511,Janko,Bračič,01,01,17430873,5,article,2014,avtor
19511,Janko,Bračič,01,01,17431129,5,article,2015,avtor
19511,Janko,Bračič,01,01,17431385,5,article,2014,avtor
19511,Janko,Bračič,01,01,17431641,5,article,2014,avtor
19511,Janko,Bračič,01,01,17431897,5,article,2015,avtor
19511,Janko,Bračič,01,01,17432153,5,article,2015,avtor
19511,Janko,Bračič,01,01,17432409,5,article,2015,avtor
19511,Janko,Bračič,01,01,17432665,5,article,2015,avtor
19511,Janko,Bračič,01,01,17432921,5,article,2015,avtor
19511,Janko,Bračič,01,01,17433177,5,article,2015,avtor
19511,Janko,Bračič,01,01,17441369,2.5,article,2015,avtor
19511,Janko,Bračič,01,01,17462105,54.24,article,2015,avtor
19511,Janko,Bračič,01,01,17549657,5,article,2015,avtor
19511,Janko,Bračič,01,01,17628761,30.69,article,2015,avtor
19511,Janko,Bračič,01,01,17667929,27.59,article,2016,avtor
19511,Janko,Bračič,01,01,17720153,1,monograph,2016,somentor
19511,Janko,Bračič,01,01,17788249,52.59,article,2016,avtor
19511,Janko,Bračič,01,01,17817689,5,article,2015,avtor
19511,Janko,Bračič,01,01,17817945,5,article,2016,avtor
19511,Janko,Bračič,01,01,17818201,5,article,2016,avtor
19511,Janko,Bračič,01,01,17818457,5,article,2016,avtor
19511,Janko,Bračič,01,01,17818713,5,article,2016,avtor
19511,Janko,Bračič,01,01,17842777,5,article,2016,avtor
19511,Janko,Bračič,01,01,17995097,5,article,2015,avtor
19511,Janko,Bračič,01,01,17995353,5,article,2016,avtor
19511,Janko,Bračič,01,01,17995609,5,article,2016,avtor
19511,Janko,Bračič,01,01,17995865,5,article,2016,avtor
19511,Janko,Bračič,01,01,17996121,5,article,2016,avtor
19511,Janko,Bračič,01,01,17996377,5,article,2016,avtor
19511,Janko,Bračič,01,01,17996633,5,article,2016,avtor
19511,Janko,Bračič,01,01,17996889,5,article,2017,avtor
19511,Janko,Bračič,01,01,17997145,5,article,2016,avtor
19511,Janko,Bračič,01,01,17997401,5,article,2016,avtor
19511,Janko,Bračič,01,01,18002265,5,article,2015,avtor
19511,Janko,Bračič,01,01,18028633,56.35,article,2017,avtor
19511,Janko,Bračič,01,01,18235225,5,article,2017,avtor
19511,Janko,Bračič,01,01,18235481,5,article,2017,avtor
19511,Janko,Bračič,01,01,18235737,5,article,2017,avtor
19511,Janko,Bračič,01,01,18235993,5,article,2017,avtor
19511,Janko,Bračič,01,01,18236249,5,article,2017,avtor
19511,Janko,Bračič,01,01,18319449,27.72,article,2018,avtor
19511,Janko,Bračič,01,01,18401369,30.55,article,2018,avtor
19511,Janko,Bračič,01,01,18520409,5,article,2018,avtor
19511,Janko,Bračič,01,01,18520665,5,article,2018,avtor
19511,Janko,Bračič,01,01,18520921,5,article,2018,avtor
19511,Janko,Bračič,01,01,18653529,82.77,article,2018,avtor
19511,Janko,Bračič,01,01,18695257,5,article,2019,avtor
19511,Janko,Bračič,01,01,18863961,5,article,2019,avtor
19511,Janko,Bračič,01,01,18864217,5,article,2019,avtor
19511,Janko,Bračič,01,01,18864473,5,article,2019,avtor
19511,Janko,Bračič,01,01,58891011,5,article,2020,avtor
19511,Janko,Bračič,01,01,58892035,5,article,2021,avtor
19511,Janko,Bračič,01,01,58893059,5,article,2020,avtor
19511,Janko,Bračič,01,01,88745987,50,monograph,2021,avtor#grafični oblikovalec
19511,Janko,Bračič,01,01,89442051,5,article,2021,avtor
19511,Janko,Bračič,01,01,89485571,2,monograph,2021,avtor#vodja projekta
19511,Janko,Bračič,01,01,123402496,50,monograph,2003,avtor
19511,Janko,Bračič,01,01,212878080,50,monograph,2004,avtor
19511,Janko,Bračič,01,01,226595328,0.33,monograph,2005,avtor
19511,Janko,Bračič,01,01,247593216,50,monograph,2009,avtor
19511,Janko,Bračič,01,01,283601920,25,monograph,2016,avtor#grafični oblikovalec
19511,Janko,Bračič,01,01,516586521,27.89,article,2007,avtor
32236,Mojca,Bračič,01,03,15960153,0.5,article,2011,avtor
32236,Mojca,Bračič,01,03,16809992,2,monograph,2009,avtor
32236,Mojca,Bračič,01,03,16995592,0.5,monograph,2009,avtor
32236,Mojca,Bračič,01,03,17010952,0.5,monograph,2009,avtor
32236,Mojca,Bračič,01,03,17850632,0,monograph,2010,
32236,Mojca,Bračič,01,03,17967112,0.5,article,2010,avtor
32236,Mojca,Bračič,01,03,23077123,16.87,article,2019,avtor
32236,Mojca,Bračič,01,03,30225413,0.4,monograph,2008,avtor
2017,Matevž,Bren,01,03,121363,10,monograph,1989,
2017,Matevž,Bren,01,03,421651,2.5,article,1996,avtor
2017,Matevž,Bren,01,03,444435,0,monograph,1994,avtor
2017,Matevž,Bren,01,03,561171,1,article,1996,avtor
2017,Matevž,Bren,01,03,566547,1,article,1996,avtor
2017,Matevž,Bren,01,03,1851882,33.33,article,2010,avtor
2017,Matevž,Bren,01,03,1905642,1,article,2010,avtor
2017,Matevž,Bren,01,03,1905898,1,performedwork,2010,avtor
2017,Matevž,Bren,01,03,1942506,1,article,2010,avtor
2017,Matevž,Bren,01,03,1952746,15,article,2010,avtor
2017,Matevž,Bren,01,03,1984234,1,article,2010,avtor
2017,Matevž,Bren,01,03,2015722,1,monograph,2010,mentor
2017,Matevž,Bren,01,03,2091795,0,monograph,1997,avtor
2017,Matevž,Bren,01,03,2135127,15,article,2010,avtor
2017,Matevž,Bren,01,03,2188522,0.5,article,2011,avtor
2017,Matevž,Bren,01,03,2218730,1,article,2011,avtor
2017,Matevž,Bren,01,03,2222826,0.5,article,2011,avtor
2017,Matevž,Bren,01,03,2226922,0.67,article,2011,avtor
2017,Matevž,Bren,01,03,2228714,1.67,article,2011,avtor
2017,Matevž,Bren,01,03,2324714,1,article,2012,avtor
2017,Matevž,Bren,01,03,2335210,5,article,2012,avtor
2017,Matevž,Bren,01,03,2351338,10,article,2012,avtor
2017,Matevž,Bren,01,03,2387475,2.5,article,1998,avtor
2017,Matevž,Bren,01,03,2401811,5,article,1982,avtor
2017,Matevž,Bren,01,03,2402067,20,monograph,1998,avtor
2017,Matevž,Bren,01,03,2402323,15,article,1983,avtor
2017,Matevž,Bren,01,03,2402835,1.67,article,1982,avtor
2017,Matevž,Bren,01,03,2403818,3,monograph,2011,mentor
2017,Matevž,Bren,01,03,2403859,0.29,monograph,1980,avtor
2017,Matevž,Bren,01,03,2435562,5,article,2012,avtor
2017,Matevž,Bren,01,03,2441706,0.5,article,2012,avtor
2017,Matevž,Bren,01,03,2446570,0.67,article,2012,avtor
2017,Matevž,Bren,01,03,2454250,0.5,article,2012,avtor
2017,Matevž,Bren,01,03,2488810,1.67,article,2012,avtor
2017,Matevž,Bren,01,03,2491882,1,monograph,2012,mentor
2017,Matevž,Bren,01,03,2495492,5,article,1991,
2017,Matevž,Bren,01,03,2497028,0,monograph,1987,avtor
2017,Matevž,Bren,01,03,2497540,0,monograph,1986,avtor
2017,Matevž,Bren,01,03,2502378,5,article,2012,avtor
2017,Matevž,Bren,01,03,2503914,6,article,2012,avtor
2017,Matevž,Bren,01,03,2512727,10,article,2012,avtor
2017,Matevž,Bren,01,03,2520298,0.14,monograph,2012,avtor
2017,Matevž,Bren,01,03,2563818,10,article,2013,avtor
2017,Matevž,Bren,01,03,2564074,15,article,2013,avtor
2017,Matevž,Bren,01,03,2600682,0.13,performedwork,2013,avtor
2017,Matevž,Bren,01,03,2602730,0.16,article,2013,avtor
2017,Matevž,Bren,01,03,2625514,1,monograph,2013,mentor
2017,Matevž,Bren,01,03,2635498,1.73,monograph,2013,avtor
2017,Matevž,Bren,01,03,2647018,0.67,article,2013,avtor
2017,Matevž,Bren,01,03,2647274,1,article,2013,avtor
2017,Matevž,Bren,01,03,2649066,6.25,article,2013,avtor
2017,Matevž,Bren,01,03,2668522,0,article,2013,avtor
2017,Matevž,Bren,01,03,2681834,0.67,article,2013,avtor
2017,Matevž,Bren,01,03,2682090,0.4,article,2013,avtor
2017,Matevž,Bren,01,03,2682346,0.67,article,2013,avtor
2017,Matevž,Bren,01,03,2729450,1,monograph,2013,somentor
2017,Matevž,Bren,01,03,2773738,12.09,article,2014,avtor
2017,Matevž,Bren,01,03,2844394,0.67,article,2014,avtor
2017,Matevž,Bren,01,03,2850026,0.67,article,2014,avtor
2017,Matevž,Bren,01,03,2850282,1,article,2014,avtor
2017,Matevž,Bren,01,03,2865939,1,article,1999,avtor
2017,Matevž,Bren,01,03,2866451,1,article,2000,avtor
2017,Matevž,Bren,01,03,2866963,1.25,article,1999,avtor
2017,Matevž,Bren,01,03,2878954,5,article,2014,avtor
2017,Matevž,Bren,01,03,2889194,2,monograph,2014,avtor
2017,Matevž,Bren,01,03,2892522,20,article,2015,avtor
2017,Matevž,Bren,01,03,2893802,1,article,2014,avtor
2017,Matevž,Bren,01,03,2894570,2,monograph,2014,avtor
2017,Matevž,Bren,01,03,2907114,3,monograph,2014,mentor
2017,Matevž,Bren,01,03,2928618,2,performedwork,2014,avtor
2017,Matevž,Bren,01,03,2928874,2,performedwork,2014,avtor
2017,Matevž,Bren,01,03,2929130,2,performedwork,2014,avtor
2017,Matevž,Bren,01,03,2945002,8.33,article,2015,avtor
2017,Matevž,Bren,01,03,2954218,5,article,2015,avtor
2017,Matevž,Bren,01,03,2978026,1,article,2015,avtor
2017,Matevž,Bren,01,03,2979306,0.67,article,2015,avtor
2017,Matevž,Bren,01,03,2996458,1,monograph,2015,somentor
2017,Matevž,Bren,01,03,2996970,3,monograph,2015,mentor
2017,Matevž,Bren,01,03,3002387,1,article,2000,avtor
2017,Matevž,Bren,01,03,3005162,1,article,2015,avtor
2017,Matevž,Bren,01,03,3014122,15,article,2015,avtor
2017,Matevž,Bren,01,03,3015402,1,article,2015,avtor
2017,Matevž,Bren,01,03,3038698,1,monograph,2015,mentor
2017,Matevž,Bren,01,03,3049962,6.25,article,2015,avtor
2017,Matevž,Bren,01,03,3063018,2,monograph,2015,avtor
2017,Matevž,Bren,01,03,3075818,1,monograph,2015,somentor
2017,Matevž,Bren,01,03,3076330,2,monograph,2015,avtor
2017,Matevž,Bren,01,03,3104234,3,monograph,2016,mentor
2017,Matevž,Bren,01,03,3118570,10,article,2016,avtor
2017,Matevž,Bren,01,03,3149034,0.67,article,2016,avtor
2017,Matevž,Bren,01,03,3153386,1,article,2016,avtor
2017,Matevž,Bren,01,03,3175368,1.67,article,2011,avtor
2017,Matevž,Bren,01,03,3177962,1,article,2016,avtor
2017,Matevž,Bren,01,03,3204330,0.5,monograph,2016,somentor
2017,Matevž,Bren,01,03,3217130,20,article,2016,avtor
2017,Matevž,Bren,01,03,3232490,4,monograph,2016,somentor
2017,Matevž,Bren,01,03,3240938,1,monograph,2016,mentor
2017,Matevž,Bren,01,03,3281898,2,monograph,2016,avtor
2017,Matevž,Bren,01,03,3303146,0.5,monograph,2017,somentor
2017,Matevž,Bren,01,03,3315434,1,monograph,2017,mentor
2017,Matevž,Bren,01,03,3346963,1,article,2001,avtor
2017,Matevž,Bren,01,03,3347219,2.5,article,2001,avtor
2017,Matevž,Bren,01,03,3379434,5,monograph,2017,avtor
2017,Matevž,Bren,01,03,3387882,3,monograph,2017,mentor
2017,Matevž,Bren,01,03,3399402,0.67,article,2017,avtor
2017,Matevž,Bren,01,03,3402218,0.67,article,2017,avtor
2017,Matevž,Bren,01,03,3403498,1,article,2017,avtor
2017,Matevž,Bren,01,03,3426538,0.67,article,2017,avtor
2017,Matevž,Bren,01,03,3453674,1,monograph,2017,somentor
2017,Matevž,Bren,01,03,3456089,2,monograph,1977,avtor
2017,Matevž,Bren,01,03,3508202,3,monograph,2017,mentor
2017,Matevž,Bren,01,03,3508714,3,monograph,2017,mentor
2017,Matevž,Bren,01,03,3512090,1,article,2006,avtor
2017,Matevž,Bren,01,03,3518995,1,article,2002,avtor
2017,Matevž,Bren,01,03,3521258,30.94,article,2017,avtor
2017,Matevž,Bren,01,03,3525610,25,article,2018,avtor
2017,Matevž,Bren,01,03,3543274,12.5,article,2017,avtor
2017,Matevž,Bren,01,03,3555818,1,article,2018,avtor
2017,Matevž,Bren,01,03,3558634,0.67,article,2018,avtor
2017,Matevž,Bren,01,03,3582698,15,article,2018,avtor
2017,Matevž,Bren,01,03,3584282,2.5,article,2006,avtor
2017,Matevž,Bren,01,03,3586794,2.5,article,2018,avtor
2017,Matevž,Bren,01,03,3598826,6.25,article,2018,avtor
2017,Matevž,Bren,01,03,3603946,1,monograph,2018,mentor
2017,Matevž,Bren,01,03,3620842,1,article,2018,avtor
2017,Matevž,Bren,01,03,3684330,12.5,article,2019,avtor
2017,Matevž,Bren,01,03,3685146,23.93,article,2007,avtor
2017,Matevž,Bren,01,03,3696106,1,monograph,2019,somentor
2017,Matevž,Bren,01,03,3710186,0.67,article,2019,avtor
2017,Matevž,Bren,01,03,3713050,1,article,2007,avtor
2017,Matevž,Bren,01,03,3762666,1,monograph,2019,mentor
2017,Matevž,Bren,01,03,3769363,1,article,2002,avtor
2017,Matevž,Bren,01,03,3769619,1,article,2003,avtor
2017,Matevž,Bren,01,03,3771140,30,article,1991,avtor
2017,Matevž,Bren,01,03,3772138,1,monograph,2019,mentor
2017,Matevž,Bren,01,03,3772394,1,monograph,2019,mentor
2017,Matevž,Bren,01,03,3772420,5,article,1992,avtor
2017,Matevž,Bren,01,03,3772676,2.5,article,1992,avtor
2017,Matevž,Bren,01,03,3789802,12.5,article,2019,avtor
2017,Matevž,Bren,01,03,3838954,10,article,2019,avtor
2017,Matevž,Bren,01,03,3844842,1,monograph,2020,mentor
2017,Matevž,Bren,01,03,3927315,2.5,article,2003,avtor
2017,Matevž,Bren,01,03,3954451,0.67,monograph,2002,avtor
2017,Matevž,Bren,01,03,3972378,1,performedwork,2006,avtor
2017,Matevž,Bren,01,03,4295699,1,article,2004,avtor
2017,Matevž,Bren,01,03,4309786,1,performedwork,2009,avtor
2017,Matevž,Bren,01,03,4442131,10,article,2005,avtor
2017,Matevž,Bren,01,03,4442643,1.25,article,2005,avtor
2017,Matevž,Bren,01,03,4471827,2.5,article,2005,avtor
2017,Matevž,Bren,01,03,4516371,1,article,2005,avtor
2017,Matevž,Bren,01,03,4528403,1,article,2005,avtor
2017,Matevž,Bren,01,03,4528915,1,article,2005,avtor
2017,Matevž,Bren,01,03,4536595,9.5,article,2005,avtor
2017,Matevž,Bren,01,03,4538643,1.25,article,2005,avtor
2017,Matevž,Bren,01,03,4582931,1,article,2005,avtor
2017,Matevž,Bren,01,03,4871955,0.2,article,2006,avtor
2017,Matevž,Bren,01,03,4872723,0.4,article,2006,avtor
2017,Matevž,Bren,01,03,4904723,2,article,2006,avtor
2017,Matevž,Bren,01,03,4906515,2,article,2006,avtor
2017,Matevž,Bren,01,03,4964627,9.5,article,2006,avtor
2017,Matevž,Bren,01,03,4967443,20,article,2006,avtor
2017,Matevž,Bren,01,03,4968467,1.67,article,2006,avtor
2017,Matevž,Bren,01,03,5072915,35.8,article,2006,avtor
2017,Matevž,Bren,01,03,5139475,5,article,2006,avtor
2017,Matevž,Bren,01,03,5259539,5,article,2007,avtor
2017,Matevž,Bren,01,03,5470739,0.5,article,2007,avtor
2017,Matevž,Bren,01,03,5478931,1.67,article,2007,avtor
2017,Matevž,Bren,01,03,5479443,0.67,article,2007,avtor
2017,Matevž,Bren,01,03,5531667,0.67,article,2007,avtor
2017,Matevž,Bren,01,03,5727763,0.67,article,2008,avtor
2017,Matevž,Bren,01,03,5967379,0.67,article,2008,avtor
2017,Matevž,Bren,01,03,5997657,1,article,1996,avtor
2017,Matevž,Bren,01,03,6003150,19.57,article,2018,avtor
2017,Matevž,Bren,01,03,6249747,1.67,article,2008,avtor
2017,Matevž,Bren,01,03,6250003,1,article,2008,avtor
2017,Matevž,Bren,01,03,6315539,0.67,monograph,2008,avtor
2017,Matevž,Bren,01,03,6316563,1.67,article,2007,avtor
2017,Matevž,Bren,01,03,6367763,6.67,article,2008,avtor
2017,Matevž,Bren,01,03,6380051,10,article,2008,avtor
2017,Matevž,Bren,01,03,6383123,35.1,article,2009,avtor
2017,Matevž,Bren,01,03,6385939,10,article,2009,avtor
2017,Matevž,Bren,01,03,6426899,6.25,article,2008,avtor
2017,Matevž,Bren,01,03,6484243,5,article,2009,avtor
2017,Matevž,Bren,01,03,6488595,0.4,article,2009,avtor
2017,Matevž,Bren,01,03,6517779,1,article,2009,avtor
2017,Matevž,Bren,01,03,6547219,2.5,article,2009,avtor
2017,Matevž,Bren,01,03,6606355,1,article,2009,avtor
2017,Matevž,Bren,01,03,6606611,1,article,2010,avtor
2017,Matevž,Bren,01,03,7191315,3,monograph,2013,mentor
2017,Matevž,Bren,01,03,7461209,2.5,article,1997,avtor
2017,Matevž,Bren,01,03,7468548,1.67,article,1995,avtor
2017,Matevž,Bren,01,03,7840004,71.77,article,1995,avtor
2017,Matevž,Bren,01,03,7846916,2.5,article,1995,avtor
2017,Matevž,Bren,01,03,7847172,2.5,article,1993,avtor
2017,Matevž,Bren,01,03,7847428,2.5,article,1994,avtor
2017,Matevž,Bren,01,03,7847684,2.5,article,1994,avtor
2017,Matevž,Bren,01,03,7847940,1,article,1994,avtor
2017,Matevž,Bren,01,03,7848452,2,article,1994,avtor
2017,Matevž,Bren,01,03,7850500,2,article,1995,avtor
2017,Matevž,Bren,01,03,7854340,1,article,1995,avtor
2017,Matevž,Bren,01,03,7856132,2,article,1994,avtor
2017,Matevž,Bren,01,03,7874820,5,article,1994,avtor
2017,Matevž,Bren,01,03,7875588,5,article,1994,avtor
2017,Matevž,Bren,01,03,7879187,8.33,article,2016,avtor
2017,Matevž,Bren,01,03,7969113,2.5,article,1998,avtor
2017,Matevž,Bren,01,03,8557913,1,article,1998,avtor
2017,Matevž,Bren,01,03,8560729,1,article,1997,avtor
2017,Matevž,Bren,01,03,9157942,0,monograph,2000,avtor
2017,Matevž,Bren,01,03,11858971,0.37,article,2011,avtor
2017,Matevž,Bren,01,03,12727385,1,article,2003,avtor
2017,Matevž,Bren,01,03,13086553,1,article,2004,avtor
2017,Matevž,Bren,01,03,13620313,1,article,2005,avtor
2017,Matevž,Bren,01,03,14852665,12.5,monograph,2007,avtor
2017,Matevž,Bren,01,03,15169625,1,article,2009,avtor
2017,Matevž,Bren,01,03,17092096,1,monograph,1980,avtor
2017,Matevž,Bren,01,03,17652227,0.67,article,2020,avtor
2017,Matevž,Bren,01,03,17787741,1,article,1997,avtor
2017,Matevž,Bren,01,03,18170883,1,article,2020,avtor
2017,Matevž,Bren,01,03,19235350,0.5,performedwork,2015,avtor
2017,Matevž,Bren,01,03,19679254,1,article,2016,avtor
2017,Matevž,Bren,01,03,19684886,0.5,performedwork,2015,avtor
2017,Matevž,Bren,01,03,20673814,0.67,article,2017,avtor
2017,Matevž,Bren,01,03,21509654,0.67,article,2018,avtor
2017,Matevž,Bren,01,03,22427414,0.4,article,2019,avtor
2017,Matevž,Bren,01,03,23329032,0.5,performedwork,2017,avtor
2017,Matevž,Bren,01,03,33744645,20,article,2010,avtor
2017,Matevž,Bren,01,03,41640704,2.5,article,1993,avtor
2017,Matevž,Bren,01,03,48118019,4,monograph,2020,somentor
2017,Matevž,Bren,01,03,48291843,5,article,2021,avtor
2017,Matevž,Bren,01,03,62091779,1,monograph,2021,somentor
2017,Matevž,Bren,01,03,62244099,0.5,monograph,2021,somentor
2017,Matevž,Bren,01,03,66542083,0.67,article,2021,avtor
2017,Matevž,Bren,01,03,66677507,0.4,article,2021,avtor
2017,Matevž,Bren,01,03,75370243,7.5,article,2021,avtor
2017,Matevž,Bren,01,03,85878787,1,monograph,2021,somentor
2017,Matevž,Bren,01,03,99492352,10,serial,,
2017,Matevž,Bren,01,03,108179456,1,monograph,2000,avtor
2017,Matevž,Bren,01,03,108179712,1,monograph,2000,avtor
2017,Matevž,Bren,01,03,108179968,1,monograph,2000,avtor
2017,Matevž,Bren,01,03,114178816,25,monograph,2001,avtor
2017,Matevž,Bren,01,03,120022784,25,monograph,2002,avtor
2017,Matevž,Bren,01,03,126172416,25,monograph,2003,avtor
2017,Matevž,Bren,01,03,223943680,12.5,monograph,2006,avtor
2017,Matevž,Bren,01,03,232515584,16.67,monograph,2007,avtor
2017,Matevž,Bren,01,03,243085056,16.67,monograph,2009,avtor
2017,Matevž,Bren,01,03,251936512,5,monograph,2010,mentor
2017,Matevž,Bren,01,03,258113792,25,monograph,2011,avtor
2017,Matevž,Bren,01,03,292820224,16.67,monograph,2017,avtor
2017,Matevž,Bren,01,03,512092043,0.67,article,2006,avtor
2017,Matevž,Bren,01,03,512114827,1,article,2007,avtor
2017,Matevž,Bren,01,03,512115851,2.5,article,2007,avtor
2017,Matevž,Bren,01,03,512122763,1,article,2008,avtor
2017,Matevž,Bren,01,03,512134539,0.5,performedwork,2009,avtor
2017,Matevž,Bren,01,03,512147339,0.5,performedwork,2010,avtor
2017,Matevž,Bren,01,03,512152971,0.25,performedwork,2011,avtor
2017,Matevž,Bren,01,03,512153227,0.5,article,2011,avtor
2017,Matevž,Bren,01,03,512155275,0.5,article,2011,avtor
2017,Matevž,Bren,01,03,512157579,1,article,2010,avtor
2017,Matevž,Bren,01,03,512157835,5,article,2010,avtor
2017,Matevž,Bren,01,03,512162955,2.5,article,2012,avtor
2017,Matevž,Bren,01,03,512166283,0.67,article,2012,avtor
2017,Matevž,Bren,01,03,512166539,0.33,performedwork,2012,avtor
2017,Matevž,Bren,01,03,512185995,12.5,article,2009,avtor
